User Name,Review Time,Rating,clean_text,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Aspek
Bakul Segala Rupa,2025,5,keren,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
Satiawati Wati,2019,5,nyaman dan menyenangkan,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
muhamad al muhazir tv,2023,5,Pelayanan sangat baik,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
Megi Primagara,2024,5,hotel nuansa muda belia,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
Venita Andriana,2020,3,Cukup bagus untuk membuat Istirht,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kualitas Makanan & Restoran
Indri astuti,2019,5,nyaman dan elegan,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
Andre Himawan,2023,5,terbaik,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
Denny Marsal,2023,5,dekat dengan akses lainnya,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
Defry Purwadin Putra,2023,4,lokasi strategis,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
Rendi,2020,5,bintang 5,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
Hws Hunter,2020,5,bagus dan nyaman,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Pasek Darma Yasa,2022,5,bersih dan nyaman,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Johana,2022,5,cuma lewat saja,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,neutral,Harga & Value for Money
Faizal Fahlevie,2020,5,Tempat yang bagus,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
Yuni Ku,2023,5,bintang yang berbicara,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,neutral,Harga & Value for Money
Imron Mashadi,2020,5,okelah,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Harga & Value for Money
Muhammad Syahrial,2019,5,tempat nya nyaman,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Haerul Ihwan,2025,5,kereen hotelnya,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
Zain Owner,2020,4,hotel dengan fasilitas lengkap,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
subhan munajat,2023,5,suka,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
Leman Lai,2022,5,mantap,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
Rifai hari wibowo,2022,5,Kerenn karyawan nya membantu,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Pelayanan Staf & Keramahan
Yudi Saputra,2020,5,bersih dan nyaman,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
dara tanggu,2023,5,bagus bersih,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
Berita hari ini,2019,4,nyaman dan rapih,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Nanda Reza Kusuma Perdana,2022,5,lumayan nyaman,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
Muhammad Ajie Tori Faizal,2020,4,Lokasi strategis bagus,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
Andry Sugiarto,2025,1,2022 menginap di atas di kecewakan sekarang tahun 2024 di kecewakan lg 1 cek masuk baru bisa dpt kamar jam 16:30 padahal di apps marriot sudah muncul di kamar brp namun ketika datang ke hotel blg kamar belum siap jika emang belum siap mengapa sudah muncul nomor kamar 2 ini lebih parah kebersihan kamar di pertanyakan bisa bisa bisa bisa nemu baru sikat gigi bekas orang lain dan bungkus sabun mandi pdahal bukan punya saya dan sikat gigi mana sudah rusak bulu baru apa tidak jorok untuk hrg di 1 3 mio sangat malu sih untuk kebersihan saja di pertanykan,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Kebersihan & Kenyamanan Kamar
awall hakim,2025,1,Hotel aneh repot mau keluar mobil saja mesti turun dulu ke basement dulu sudah jalannya terjal bahaya kalau untuk orang yang baru bisa naik mobil keamanan nya juga belagu2 ganti saja vendornya tidak ramah sama pengunjung,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Lokasi & Akses Strategis
Tommy R,2023,1,bayar kamar hotel cuma dapet sarapan 1 orang kalau 2 orang kena muatan lagi hati2 guys mending cari hotel lain uda berkali2 disini baru kali ini dapat pengalaman tidak menyenangkan kaya gini tidak akan kembali,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Harga & Value for Money
Anwar Awar,2024,1,nginep waktu saat natal bahkan saya eksten tapi saya sangat kecewa sama pelayanan nya yang di restoran berikutnya saya nda akan nginap lagi bahkan saya gk akan memakai lagi pertemuan di atas sama teman teman migas saya,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Kualitas Makanan & Restoran
WayA,2022,1,parah bener saya mau jemput istri di lobi yang abis bertemu cuma karena saya memakai motor dipersulit banget sama keamanan beresin lg lah pelayanan ke pelanggannya,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Harga & Value for Money
Vivi,2021,1,Pelayanannya buruk banget apalagi ada resepsiannya saat saya cek masuk gadis dia itu menyepelakan sekali sangat buruk deh pelayanannya jutek sok sangat sayang banget hotelnya bagus tapi pelayanannya untuk tata krama tidak ada kapok tidak akan datang lagi,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Pelayanan Staf & Keramahan
Nasrudin Darja,2024,1,lobinya menyusahkan orang yang bawa mobil masa harus muter kebawah berbelok2 dan sempit padahal kalau di tapi bundaran lobinya bagus,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Infrastruktur (AC/WiFi/Parkir/Air)
Firman Badila (Ibon),2023,1,Keamanan aneh bawa barang untuk keperluan pertemuan seperti printer laptop kamera dan di pintin surat lokdocking benar keamanan badut,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Lokasi & Akses Strategis
Galaz Samoedra,2020,1,Saya sebagai sopir gojek mau mengantar makanan ke tamu saja disuruh lepas jaket padahal tidak sampai masuk lobi cuma di depan pintu lobi karena memang tidak boleh masuk buruk,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Pelayanan Staf & Keramahan
Rian as,2025,1,tamu kok disuru tuker ktp ama id pengunjung tolong ditatar lagi lah sekuritinya,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,neutral,Harga & Value for Money
Rini Fitriani,2022,1,kecewa dengan pelayanan di resepsi ini kami ditagih 2x gimana dengan sistem keangannya ya kami minta uang kembali tetapi terkesan seperti kami yang melakukan kesalahan,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Harga & Value for Money
Arman Storm,2022,1,Jlek ah istri pelit ngga dibuka kaya hotel yang lainnya,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Harga & Value for Money
Alexander Budy,2022,1,Aku tak bisa melakukan itu,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Harga & Value for Money
Syamsul Arifin,2019,1,nyaman,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
anita varma,2025,1,menginap di hotel di atas kota staf resepsionisnya sangat ramah dan membantu pengalaman menginap yang menyenangkan sarapan yang lezat mengawali hari dengan kebahagiaan kamar kamarnya besar wajib menginap di sini untuk merasakan keramahan stafnya pasti akan menginap lagi,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Pelayanan Staf & Keramahan
Kingsley Lo,2025,1,Sebagai anggota Marriott titanium elite saya pernah menginap di banyak properti di atas dan marriott di seluruh dunia tetapi di atas jakarta adalah salah satu pengalaman paling mengecewakan yang pernah saya alami kamarnya kotor saat tiba permukaannya berdebu seprai bernoda dan kebersiaan kurang baik yang tidak dapat diterima di semua tingkatan layanannya juga buruk dengan staf yang kurang perhatian atau kemauan untuk membantu meskipun saya berstatus titanium hampir tidak ada pengakuan elit tidak ada peningkatan tidak ada sambutan dan tidak ada pengakuan saat memeriksa masuk lokasinya juga tidak nyaman akses terbatas ke restoran atau tempat wisata di dekatnya,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Kebersihan & Kenyamanan Kamar
Anna S,2023,1,cukup tambah 200 ribu dan menginap di properti marriott yang lebih bagus termasuk dalam 3 pengalaman hotel terburuk saya marriott harus melakukan audit mendalam untuk properti ini isolasi kebisingan sangat buruk staf tidak memperingatkan saya tentang tingkat kebisingan yang tidak manusiawi di kamar yang saya tempati dan tampaknya mereka tidak bisa melakukan apa pun terhadap tetangga mereka tidak ada alasan untuk fakta ini bahwa aloft masih aktif menyewakan kamar dengan tingkat kebisingan seperti itu sungguh tidak masuk akal tangan kualitas buruk satu lampu rusak di kamar saya dan tidak bisa dinyalakan kamar tidak dilengkapi sepenuhnya misalnya tidak ada tangan saya terus menerus,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Harga & Value for Money
tulin fh,2025,1,tempat ini benar benar mimpi buruk kamarnya tidak bersih kami juga menunggu 2 jam untuk mendapatkan kamar yang bersih kami sangat lelah setelah penerbangan 13 jam kami tidak bisa tidur di hotel yang mengerikan ini karena masjid yang berisik dan sekarang kami sakit karena tidak tidur saya seorang muslim tetapi belum pernah melihat masjid yang berisik seperti ini seumur hidup saya mereka terus berbicara dan membaca dari jam 4 pagi sampai jam 11 malam dan ketika kami bertanya kepada resepsionis mereka mengatakan bahwa mereka memiliki acara khusus di masjid,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Kebersihan & Kenyamanan Kamar
Andy Ho,2019,1,tempat tidurnya sangat nyaman sofa sedikit kotor bernoda tidak ada jubah mandi di hotel di kolam renang tolong perbaiki tangganya sangat berbahaya tangganya bengkok orang orang orang tidak bisa melangkah di tempat yang tepat kami sudah meminta dengan sopan kapan musik keras akan dimatikan atau setidaknya dikecilkan volumeenya mereka bilang jam 01 00 setelah lewat jam 01 05 kami menelepon mereka mengabaikan kami mereka menelepon dan berdebat bahwa mereka tidak dapat mengecilkan volume karena banyak tamu apakah anda hotel atau klub malam ditambah lagi kami sudah meminta lantai atas sejak awal mereka menolak cek masuk saat,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Fasilitas Hotel (Kolam/Gym/Spa)
Astrid Dita,2022,1,penjemputan karantina yang berantakan dan tidak terkoordinasi tidak ada konfirmasi pribadi dari pihak hotel bahwa mereka akan menjemput anda hanya pengingat email otomatis saat mendarat anda dibiarkan sendiri mencari orang yang akan menjemput anda yang sepertinya tidak memiliki pelatihan perhotelan sejak awal saya harus menelepon resepsionis hotel yang bahkan mengatakan mereka kesulitan menghubungi petugas di bandara sungguh mengecewakan pengalaman yang sangat berbeda dengan hotel lain bahkan yang lebih murah sekalipun di mana tamu mereka langsung diantar dan dilayani dengan penuh perhatian saya akan memilih hotel lain seandainya saya tahu akan mengalami pemeriksaan masuk seperti ini pembaruan saya,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Harga & Value for Money
Tony Poh,2019,1,hotel yang buruk sekali status platinum saya tidak diakui dan petugas keamanan bersikeras untuk menyita pisau buah saya demi keamanan rupanya pisau steak boleh digunakan di restoran tetapi pisau buah tidak boleh dibawa ke kamar dan ini satu hotel lain yang pernah saya inapi yang saya diwajibkan saya untuk mematuhi kebijakan bebas rokok mereka di dalam kamar ada lebih banyak aturan yang harus dipatuhi daripada kepuasan yang diberikan kepada tamu mereka pertama dan terakhir kali,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Kualitas Makanan & Restoran
Unmesh Brahme,2020,1,tempat ini beroperasi seperti hostel yang tak terkendali tanpa fokus pada layanan tamu yang prima semuanya tertunda matriks eskalasi tidak terdefinisi dengan baik dan hotel tidak memenuhi potensiinya hotel ini jelas tidak memenuhi janji merek marriott,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Harga & Value for Money
Soso Awadh,2025,1,pelayanannya buruk mereka memasukkan tas ke mesin dan menyita beberapa barang dengan dalih mereka memilikinya mereka menyita udara saya karena mereka ingin saya membelinya perlakuan karyawannya buruk seolah seolah-olah Anda datang untuk menginap gratis ada gangguan di lobi karena mereka mengingat lagu yang keras dan mengganggu kamar menghadap ke lingkungan kelas pekerja dan rumah rumah kosong,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Harga & Value for Money
Sky Corp,2024,1,Mereka tidak mengkreditkan malam saya ke poin loyalitas bonvoy saya saran untuk berhati hati dalam memeriksa malam dan poin Anda setelah Anda tinggal,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,neutral,Harga & Value for Money
Jason Wang,2020,1,Pelayanannya sangat buruk selama aku tinggal mereka menolak memberikanku kredit untuk menginap di program Marriott karena aku memeriksa masuk lebih lambat setelah temanku memeriksa masuk lebih dulu di kamar kami,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Harga & Value for Money
Hamza Al-Adeeli,2024,1,Pelayanan pelanggan sangat sangat buruk mereka menolak membawa udara dan mereka tidak memiliki adaptor dasar seperti untuk orang asing dan resepsionis sangat kasar,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Pelayanan Staf & Keramahan
Mutiara Egypt,2023,1,Saya menjalani karantina di Jakarta di atas saya sehat dan negatif corona tapi setelah di hotel saya menjadi positif dan mengalami banyak masalah,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Harga & Value for Money
مشعل,2024,1,bagus bersih dan lokasinya bagus tapi stafnya tidak ada resepsi tidak ada senyum tidak ada sambutan,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Kebersihan & Kenyamanan Kamar
lina rachmawati,2020,1,Jamuan makan yang ditangani dengan buruk pelayanan lambat makanannya biasa saja keluhan anda tidak pernah ditindaklanjuti,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Kualitas Makanan & Restoran
Mubarak ْ,2023,1,hotelnya mengerikan tidak ada suara peredam dan bisa mendengar teman sekamar di sebelah anda dan suara mobil di jalan,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Kebersihan & Kenyamanan Kamar
سعد العبيدي (ابو جود),2025,1,staf resepsionisnya sangat buruk proses cek masuk tertunda lebih dari satu jam sejujurnya saya tidak merekomendasikannya,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Infrastruktur (AC/WiFi/Parkir/Air)
Odyssey Institute,2021,1,benar benar mengerikan ada tikus di kamar kami dan makanannya menjijikkan,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Harga & Value for Money
مشهور المالك,2020,1,staf resepsionis tidak kooperatif dan terjadi keterlambatan dalam cek masuk dan cek keluar kamar tidak ada pertemuan yang tersedia di resepsionis,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Pelayanan Staf & Keramahan
MAJED Alghamdi,2025,1,stafnya tidak ramah atau membantu maksudku resepinya,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Harga & Value for Money
هيفاء الخليوي,2019,1,Ada bau yang sangat tidak enak datang dari lantai 14 mirip dengan bau selokan,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Infrastruktur (AC/WiFi/Parkir/Air)
Fawad Jadeedi,2022,1,pelayanan buruk kamar tidak bersih,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Harga & Value for Money
Berna Sjamsuddin Buluati,2019,1,Ini tempat yang buruk untuk pengemudi pergi,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Harga & Value for Money
Eduardo De Miguel,2023,1,bising,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
odie modzie,2026,2,pengalaman menginap di hotel di atas wahid hasyim sangat mengecewakan sekali saya sebagai anggota marriot bonvoy tidak pernah mengalami hal seperti ini sebelumnya perhotelan nyaa sangat buruk sekali mulai dari melayani untuk minta isi ulang udara minum saja harus menelepon berkali-kali baru diisikan karena pelayan asik ngobrol sama temennya sambil bercandaan sampai kita makan tersedak itu sangat mengecewakan lalu kita meminta housekeeping untuk membersihkan kamar ketika saya pulang kotak tisu yang sebelumnya saya perhatikan itu sudah habis tidak di isi ulang tisu jg saya harus menelepon operator minta hal seperti ini sebenarnya kecil tapi berdampak besar karena ini hotel,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Infrastruktur (AC/WiFi/Parkir/Air)
reza fauziah,2025,2,Saya menghubungi pihak hotel untuk keperluan pemesanan ruang pertemuan namun saya merasa proses komunikasi belum berjalan optimal respon yang diberikan cukup lambat sehingga saya perlu melakukan tindak lanjut beberapa kali sebelum mendapatkan jawaban informasi yang disampaikan juga masih terbatas dan kurang jelas saya berharap pihak hotel dapat meningkatkan kejelasan informasi serta ketepatan waktu dalam merespons agar proses koordinasi dapat berjalan lebih efektif dan profesional saya yakin dengan perbaikan tersebut pelayanan akan jauh lebih baik dan dapat mendukung pengalaman pelanggan dengan lebih positif terimakasih,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
Said Ramadhan,2024,2,tolong donk untuk pelanggaran biaya nya terlalu besar tapi tidak diimbangi kesesuaian sama apa yang dilanggar saran sih harus tepat untuk membuat keputusan padahal hotelnya sudah bagus bintang 4 pula tapi baru ketemu hotel seperti ini jenis konsekuensi pelanggarannya yang diatas rata rata,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Harga & Value for Money
Shinta,2024,2,pengalaman menginap dsni pulang ke hotel tgh malam malah pintu kamar tidak bisa dibuka krna sensor kartu kamarnya mati trus tekniknya tidak tau kmna dan kita tunggu hampir 1 jam tidak ada tekniknya sama sekali posisi jam 12 tgh malam kita sampai hotel niat mau cpt2 istirahat menunggu malah smpai 47 menit tidak diurus sama sekali kamar kita,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Harga & Value for Money
Asep Agus H,2023,2,kok bisa ya tamu lain juga punya kunci kamarku saat kamarku tinggal ke ruang pertemuan jam 10 malam selesai pertemuan saya kembali ke kamar ternyata kamarku pintunya sudah terbuka dan ada dua orang tidak saya kenal yang juga memegang kunci kamarku dan sudah masuk ke kamar saya untung tidak ada barang yang hilang tapi tetap saja tidak nyaman ada orang lain masuk kamar tanpa izin,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Harga & Value for Money
not you,2024,2,Maaf ini ada larangan bawa buah keluar resto ya kalau emg iya knp hanya saya saja yang dilarang ya sedangkan orang lain tidak dipermasalahkan makanan oke banget tapi hal diatas membuat saya kecewa mohon maaf klo emg saya bawa buahnya banyak banget sampeleditegor,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Kualitas Makanan & Restoran
Annisa Istiqomah,2022,2,sarapannya tidak memuaskan dan pada saat saya masuk kamar pertama kali langsung bau membosankan sampai cek keluar,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Kualitas Makanan & Restoran
Ihsan Ndaru,2025,2,Hotel bintang 4 tapi belum ada TV pintar,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Harga & Value for Money
Awal Awal,2018,2,Gerbang butuh sentyhan seni,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,neutral,Lokasi & Akses Strategis
ddysur,2020,2,sempit,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Harga & Value for Money
Jimun 221107,2019,2,sentra,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
Isaac Ahmad,2025,2,fasilitas kamar sangat buruk tv dipasang terlalu tinggi sangat melelahkan leher tidak ada colokan listrik internasional untungnya saya membawa kabel ekstensi sendiri saya harus menata ulang perabotannya karena beberapa barang benar benar tidak terpakai,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Harga & Value for Money
이멋진여름날,2025,2,Saya tidak mengerti maksud hotel ini kamarnya bau kecil berisik di luar kedap suara buruk tidak dibersihkan dengan baik dan ada bungkus kado dari tamu sebelumnya di lantai kamar mandi saya tidak akan menginap di hotel ini lagi,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Infrastruktur (AC/WiFi/Parkir/Air)
Rod Chu,2023,2,Sangat khas di atas pelayanannya bagus stafnya ramah tapi seperti yang disebutkan orang lain hotel ini tepat di sebelah siaran salat masjid dan siarannya disiarkan pukul 4 pagi ya pagi setiap hari saya akan menilai kebisingan ini sekeras alarm kebakaran pengunjung harus waspada,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Pelayanan Staf & Keramahan
sinan ugurel,2023,2,hotelnya agak menggunakan ac di kamar saya tidak berfungsi dan mereka mengirim tukang perbaikan untuk memperbaikinya lol sangat tidak profesional lalu mereka setuju untuk pindah kamar dan ada kebocoran air di kamar mandi di kamar baru di atas bangkok sangat bernilai di atas jakarta tidak sepadan dengan harga yang mereka minta,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Harga & Value for Money
Martin Cooper,2023,2,Saat check masuk saya baru sadar paspor saya hilang saya pikir saya sudah meninggalkannya di pesawat karena baru tiba dari dps saya memberikan rincian kontak dan kartu boarding saya kepada staf lalu meminta mereka membantu saya menghubungi bagian kehilangan barang di jakarta setelah menunggu 2 jam di kamar saya pergi ke resepsi untuk bertanya apakah ada perkembangan dan diberi tahu bahwa mereka tidak dapat menerima panggilan keluar saya menelepon ke kamar saya untuk memberi tahu saya bisa menjadi solusi akhirnya saya naik taksi kembali ke bandara tidak ada yang repot repot bertanya apakah saya menemukan berhasil saya juga anggota marriott bonvoy kamarnya tempat tidur yang bagus nyaman handuknya,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,neutral,Pelayanan Staf & Keramahan
Chris Mottershead,2024,2,stafnya ramah dan hotel bintang 4 nya aman masjid setempat membunyikan alarm salat pukul 4 pagi dan saya harus membangunkan setiap hari yang kurang ideal karena saya sedang dalam perjalanan bisnis,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Pelayanan Staf & Keramahan
Gustiawan Godi,2019,2,foto ini diambil dari kamar saya di lantai 10 stafnya kurang berpengalaman terutama yang di meja resepsionis masalah yang paling parah adalah tidak ada seorang pun di meja resepsionis maupun operator yang menjawab panggilan saya dari pukul 20 30 hingga 20 45 sampai saya mengirim email kepada mereka kamarnya juga tidak kedap suara pukul 04 00 pagi saya bangun karena suara keras dari masjid di dekatnya,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Harga & Value for Money
Dodi M.,2022,2,Mereka menolak untuk meng-upgrade kamar Anda sebagai platinum elite bonvoy dengan alasan klasik tidak tersedia padahal mereka masih menjual kamar yang sudah di-upgrade di aplikasi bonvoy sejujurnya saya tidak merekomendasikan platinum elite bonvoy untuk memeriksa masuk di sini cukup keluarkan 15 lebih untuk memeriksa masuk di jw marriott dan Anda akan mendapatkan kamar suite yang bagus dengan akses lounge empat poin pasti akan lebih menghargai platinum elite dengan memberikan buah sepiring di samping poin bonus Anda,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
Sah Xybase,2020,2,menjadi arogan dan tidak lagi berorientasi pada pelayanan jelas bukan hotel untuk bonvoy emas ke atas karena sama sekali tidak menghargai program loyalitas terbaik di dunia mungkin hotel yang cocok untuk para yuppie dan wannabe jelas tidak masuk daftar saya setidaknya jakarta di atas,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Harga & Value for Money
ماجد الشريف,2024,2,Saya menginap di hotel ini selama 3 malam saya memesan melalui pemesanan com saya tiba tepat waktu tetapi mereka menunda kedatangan saya selama satu jam staf resepsionis memperlakukan saya dengan sangat buruk perabotannya penggunaan saya tidak memiliki sandal di kamar mandi saya tidak mencoba untuk pergi karena kebanyakan hotel di Indonesia tidak peduli dengan kualitas sarapan yang cocok untuk orang arab dan warga negara teluk hotel ini paling hanya bintang 3 satu hal lain yang bisa mengimbanginya adalah lokasi hotel yang lebih baik,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Kualitas Makanan & Restoran
Samuel Wong,2019,2,Hotel baru kamarnya bagus tapi sangat sederhana namun ada suara zikir yang keras pada pukul 4 pagi yang bisa sangat mengganggu,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Harga & Value for Money
Yosa Natawidjaja,2020,2,parkirnya sangat sempit gerbang depan dan keamanan lobi kurang ramah dulunya biasa saja tapi sekarang sudah tidak ada peningkatan lagi,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Lokasi & Akses Strategis
kasamemo,2025,3,makasi yaa satpamnya ramah bangett buat yang lagi jalan kakii kesel saja padahal gw papasan dan gw berusaha sadar ke dia karena yang gw tau alot tu staf nya ramah ramahh dua satpam tuh melotot saja hehe bahkan kek nganggep gw gaada apa karna gw jalan kaki ya pakai seragam tas punggung dan bawa minuman dari luar gembel kali ya tapi gpp mood kembali baik saat masuk pengecekan tas dan lgsg disambut staf lain di mo ke ruang apa tengsin saja gw ramah haha pertahanin buat yang yang keren yaa bgtt yang ramah ke semua yang ada di di,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Pelayanan Staf & Keramahan
Aldi Ansyah,2025,3,Disamping front desk dan crew sarapan yang sangat menyambut dan kamar yang nyaman hanya tidak bukti suara kualitas cuci nya sangat sangat mengecewakan cuci datang terlambat jam 21 30 mengganggu jam istirahat dan wangi parfum cuci nya seperti cuci kiloan yang sangat tajam,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Pelayanan Staf & Keramahan
yudhi k,2025,3,semoga ada perbaikan untuk kedatangan cuci agar tidak terlalu malam,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,neutral,Kebersihan & Kenyamanan Kamar
Bilqis Sabiilalhaqq,2025,3,Ke hotel ini memang hanya untuk bertemu saja Camilan dan servicenya oke tapi saat makan siang sepertinya tidak diperhitungkan akan menumpuk di satu restoran yang sempit mungkin jika tau hari itu ruang pertemuan penuh dipesan dibuat jadwal saja untuk makan siang saya saja kemarin makan sambil berdiri deket kolam renang,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kualitas Makanan & Restoran
Donnie Yen,2024,3,menginap di sini tanggal 20 Januari 23 semuanya bagus sampai masa sarapan saran saya rasa untuk sarapan nya perlu di perbaiki dan ditingkatkan peringkat pertama terparah pada sarapan tgl 21 terutama untuk lontong sayur nya sudah disajikan dalam keadaan dingin lontongnya keras dan rasa yang membuat mual saya memperhatikan sebelah sebelah saya yang mencicipi lontong sayur semuanya tidak berhenti pada suapan pertama goreng daging nya dibuat tanggung jawab nasi kebuli bukan nasgor kampung juga bukan dan rasanya mengecewakan nasi maaf kepada alft untuk kamar pelayanan fasilitas saya tidak mengeluh tapi untuk sarapannya dari 1 sd 10 saya kasih nilai 3 secara keseluruhan saya kasih bintang 5,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Kualitas Makanan & Restoran
